items,item_order_cnt,often_purchased,rare_purchased,support,1_freq_confidence,2_freq_confidence,3_freq_confidence
695632002,10665,"[695632003, 762846001, 507909001]","[664319011, 456163051, 768440010]",0.001983995582935666,0.03009845288326301,0.02625410220346929,0.01706516643225504
749699001,10429,"[716672001, 741356002, 749699008]","[915529001, 737224001, 737224002]",0.0019400928208566396,0.035765653466295906,0.02598523348355547,0.025409914661041328
399256005,10417,"[562245050, 399256023, 636323002]","[761269001, 502224001, 812167002]",0.0019378604770221128,0.04972640875491984,0.0452145531342997,0.042046654507055775
537116001,10270,"[785018003, 316085001, 706016001]","[924243001, 697201002, 685814006]",0.00191051426504916,0.022687439143135344,0.019279454722492696,0.01450827653359299
536139006,10089,"[536139012, 536139054, 610776002]","[865926002, 707743001, 680318001]",0.0018768430788783813,0.02686093765487164,0.019823570224997523,0.01903062741599762
600886001,10083,"[571706001, 589599001, 590928001]","[808628002, 688341001, 783346006]",0.0018757269069611178,0.054943965089755034,0.052563721114747594,0.04889417831994446
685814001,10049,"[685814002, 685813001, 685814005]","[918292004, 758084002, 778064010]",0.0018694019327632919,0.0420937406707135,0.03482933625236342,0.031843964573589414
723469001,10047,"[464297007, 748355003, 506098007]","[783346021, 785060001, 811198001]",0.0018690298754575375,0.02378819548123818,0.02030456852791878,0.016721409375933114
711053003,10044,"[711053009, 711053005, 711053007]","[685814022, 779324006, 383152002]",0.0018684717894989057,0.08393070489844684,0.08124253285543608,0.07148546395858224
111586001,9806,"[111593001, 436261001, 234432001]","[783346017, 760633001, 611235001]",0.0018241969701141248,0.2017132367937997,0.13491739751172752,0.06292066081990617
719655001,9739,"[719957006, 719655014, 603145001]","[854261001, 824752001, 762205003]",0.0018117330503713504,0.034808501899579014,0.02566998665160694,0.021665468733956257
684209013,9732,"[688537004, 684209004, 684209027]","[399136011, 718982001, 565379032]",0.0018104308498012097,0.1053226469379367,0.09278668310727498,0.055384299219071106
111593001,9720,"[158340001, 240561001, 436261001]","[800691008, 716672002, 736681001]",0.001808198505966683,0.148559670781893,0.12777777777777777,0.11810699588477366
695632001,9645,"[695632003, 697054014, 695632035]","[800245001, 715303006, 752689003]",0.0017942463570008906,0.02135821669258683,0.017418351477449457,0.016692586832555728
572797002,9575,"[572797039, 841383003, 565379002]","[863477001, 758840001, 620425012]",0.0017812243512994846,0.04073107049608355,0.02454308093994778,0.023812010443864228
554598001,9314,"[554598047, 610776002, 554598065]","[568601026, 742087005, 736218001]",0.0017326708728985273,0.07762508052394246,0.06613699806742539,0.04155035430534679
624486001,9255,"[624486064, 624486003, 624486005]","[907527001, 428291001, 194037001]",0.0017216951823787708,0.06374932468935711,0.05218800648298217,0.05099945975148568
806388002,9122,"[806388003, 806388005, 806388009]","[828991001, 297067002, 760123003]",0.001696953371546099,0.14525323393992545,0.06643279982459988,0.05568954176715633
803757001,9122,"[803757002, 803757012, 803757005]","[901607003, 573085005, 429313002]",0.001696953371546099,0.04089015566761675,0.04089015566761675,0.029160271870203903
565379001,9120,"[565379004, 108775015, 565379023]","[816166001, 714824005, 729816001]",0.0016965813142403446,0.09298245614035087,0.05043859649122807,0.038267543859649124
554479001,9103,"[741356002, 554479017, 698718002]","[816563006, 827370002, 810825001]",0.0016934188271414317,0.04613863561463254,0.04185433373613095,0.0329561682961661
568597006,9081,"[568597007, 751471001, 507909001]","[810825001, 733027006, 781813007]",0.0016893261967781325,0.06563153837683075,0.03876225085343024,0.03303600925008259
611415001,9076,"[700765001, 464297007, 557599022]","[842605001, 711188002, 695632090]",0.0016883960535137464,0.048038783605112385,0.02875716174526223,0.022036139268400177
759465001,9063,"[759469001, 759482001, 706016001]","[863583002, 636455030, 707743007]",0.0016859776810263425,0.025598587664128876,0.023612490345360258,0.022178086726249588
507910001,9045,"[507910004, 568601006, 675068002]","[826492003, 685429002, 685429006]",0.0016826291652745522,0.04599226091763405,0.02377003869541183,0.017799889441680487
806388001,8979,"[806388003, 806388005, 806388009]","[200182001, 720504008, 524061003]",0.001670351274184655,0.15280098006459517,0.0547945205479452,0.053012584920369754
730683001,8946,"[740498001, 720125007, 738133005]","[851094001, 717580001, 742916003]",0.0016642123286397064,0.041471048513302036,0.03073999552872792,0.029845741113346747
179123001,8897,"[608458001, 768912001, 565379001]","[751471043, 779324007, 798744001]",0.0016550969246487222,0.028099359334607173,0.019894346408901878,0.01820838484882545
539723005,8890,"[539723003, 539723007, 539723006]","[612800009, 697054003, 680265002]",0.0016537947240785815,0.07581552305961754,0.06614173228346457,0.06051743532058493
448509001,8850,"[448509018, 706016001, 572998002]","[924243001, 253448002, 664074039]",0.0016463535779634923,0.060112994350282486,0.0496045197740113,0.029830508474576273
733749001,8795,"[733749002, 759871002, 733749003]","[803757014, 783346008, 783245001]",0.0016361220020552445,0.10096645821489483,0.07993177942012507,0.051620238772029564
699080001,8759,"[699081001, 723529001, 590928001]","[863595006, 746775001, 717879001]",0.0016294249705516642,0.2524260760360772,0.06222171480762644,0.04212809681470488
778064003,8745,"[778064005, 772773002, 610776001]","[804992014, 678696016, 713602002]",0.001626820569411383,0.048713550600343054,0.038078902229845626,0.03739279588336192
573085028,8743,"[573085004, 573085033, 573085042]","[918292004, 396135008, 733267003]",0.0016264485121056285,0.07217202333295207,0.037515726867208055,0.03637195470662244
664074001,8720,"[664074030, 664074039, 770315005]","[918522001, 693242016, 780636002]",0.0016221698530894523,0.02626146788990826,0.01823394495412844,0.01548165137614679
762846001,8618,"[762846008, 695632002, 762846007]","[918292004, 516712005, 356289021]",0.0016031949304959748,0.09387328846600139,0.033418426549083315,0.030749593873288465
716672001,8591,"[749699002, 749699001, 712216005]","[793012001, 688873007, 666382001]",0.0015981721568682895,0.04656035385868933,0.046211151204749154,0.01583052031195437
564786001,8528,"[678687001, 562245001, 573652001]","[803250001, 448515018, 693917001]",0.001586452351737024,0.04373827392120075,0.019817073170731708,0.019699812382739212
736530007,8515,"[611415005, 736530001, 736530006]","[599580047, 845790001, 754910001]",0.0015840339792496199,0.0896065766294774,0.06012918379330593,0.03722842043452731
399223029,8513,"[399223033, 706016001, 539723042]","[915526002, 753214007, 784001002]",0.0015836619219438655,0.04346293903441795,0.04029131915893339,0.022318806531187594
683662005,8491,"[706016002, 706016001, 706016003]","[858052005, 790006003, 736530010]",0.0015795692915805664,0.015899187374867507,0.015310328583205747,0.011423860558238134
228257001,8390,"[228257003, 111586001, 111593001]","[554598081, 797394003, 639448001]",0.0015607803976399662,0.05196662693682956,0.05065554231227652,0.04600715137067938
753737001,8335,"[749615001, 751471001, 706016001]","[915526002, 756132001, 770825001]",0.0015505488217317184,0.03587282543491302,0.027114577084583084,0.021835632873425315
778064001,8298,"[778064004, 778064005, 610776002]","[762846031, 857812002, 318066004]",0.0015436657615752608,0.044107013738250184,0.0410942395758014,0.03928657507833213
599580038,8272,"[806225008, 687034023, 832298003]","[772774001, 621759002, 781813004]",0.0015388290166004528,0.25398936170212766,0.16465183752417795,0.09477756286266925
762846008,8266,"[762846001, 762846007, 762846010]","[868018001, 640542002, 429313023]",0.0015377128446831894,0.10077425598838616,0.05661746915073796,0.030002419549963705
723529001,8227,"[699081001, 699080001, 590928001]","[718278004, 773989001, 621381011]",0.0015304577272209775,0.09529597666220979,0.06430047404886349,0.06405737206758236
179950001,8187,"[759465001, 516859008, 706016001]","[610776074, 705734002, 734273001]",0.0015230165811058883,0.015756687431293513,0.014413093929400269,0.012092341517039208
806388003,8171,"[806388002, 806388005, 806388009]","[706016011, 723874001, 610776022]",0.0015200401226598526,0.16448415126667482,0.09509239995104639,0.06510830987639211
579302001,8146,"[579302004, 464297007, 611415001]","[910132001, 620425012, 490436001]",0.0015153894063379219,0.08875521728455683,0.024797446599558064,0.02025534004419347
554479005,8139,"[554479018, 554479017, 603584018]","[770315005, 591334023, 612800009]",0.0015140872057677812,0.058852438874554616,0.04263423024941639,0.04201990416513085
554450027,8129,"[554450004, 554450025, 554450019]","[751471022, 690936013, 664461007]",0.001512226919239009,0.07750030754090294,0.07098044039857301,0.06581375322917948
656763001,8078,"[739144004, 554479001, 697091002]","[636207005, 620963003, 811927007]",0.0015027394579422702,0.03503342411487992,0.03255756375340431,0.032433770735330526
618800001,8051,"[671852003, 469137001, 712216001]","[819113001, 746073004, 820563007]",0.0014977166843145849,0.04657806483666625,0.043472860514221834,0.03204570860762638
689109001,8017,"[689109003, 605690004, 692930003]","[757303013, 719450001, 509091026]",0.0014913917101167591,0.16240488960957963,0.1393289260321816,0.1231133840588749
562245050,7973,"[562245001, 562245018, 562245046]","[682550002, 801309002, 763280005]",0.0014832064493901609,0.05418286717672143,0.04314561645553744,0.041264266900790166
715624001,7964,"[715624013, 547780001, 715624008]","[509210006, 578478001, 504154037]",0.0014815321915142658,0.023229532898041184,0.02059266700150678,0.01670015067805123
685814003,7928,"[685814005, 685814033, 685813003]","[687524001, 632784001, 743616001]",0.0014748351600106856,0.027623612512613523,0.026488395560040363,0.01955095862764884
787946002,7877,"[841383002, 572797001, 788261001]","[863583002, 595773002, 788455007]",0.0014653476987139468,0.03402310524311286,0.028183318522280055,0.026786847784689604
772902001,7856,"[772902002, 772902004, 706016001]","[896152002, 737260004, 186264014]",0.001461441097003525,0.07268329938900203,0.036914460285132386,0.03131364562118126
685813001,7830,"[685813005, 685813003, 685813007]","[775100001, 399256019, 659832004]",0.001456604352028717,0.09042145593869731,0.06628352490421456,0.05134099616858238
599580020,7829,"[589599031, 599580017, 688537001]","[589722008, 212629048, 763727003]",0.0014564183233758397,0.3789756035253545,0.10090688465959893,0.07804317281900626
685816002,7787,"[685816004, 685816017, 685816008]","[798763003, 835730001, 554450005]",0.001448605119954996,0.06844741235392321,0.06305380762809812,0.059201232823937334
599580055,7762,"[559630026, 838357002, 599580038]","[687704001, 750330002, 590928013]",0.0014439544036330652,0.4979386755990724,0.07781499613501675,0.057330584900798766
611415005,7743,"[611415001, 736530007, 529008026]","[875451001, 797988001, 762762002]",0.0014404198592283977,0.11687976236600801,0.09854061733178354,0.05656722200697404
568601007,7681,"[568601006, 568597006, 507909001]","[685687004, 803250001, 664133003]",0.0014288860827500094,0.08449420648353079,0.03879703163650566,0.026949615935425074
768912001,7614,"[179123001, 815264002, 857163001]","[924243001, 632307002, 781613010]",0.001416422163007235,0.022458628841607566,0.020619910690832677,0.0195692146046756
539723001,7588,"[539723003, 539723007, 539723006]","[826776001, 700737002, 713428004]",0.001411585418032427,0.07933579335793357,0.06259884027411702,0.048629414865577224
841383002,7550,"[572797001, 610776002, 787946002]","[563519008, 818031004, 732409001]",0.0014045163292230923,0.04291390728476821,0.029536423841059603,0.029403973509933776
554450004,7531,"[554450027, 554450036, 554450019]","[918292004, 796210008, 788298001]",0.0014009817848184248,0.08365422918603108,0.07860841853671491,0.07276590094276988
736870001,7478,"[841383002, 372860002, 372860001]","[924243001, 824148002, 783440002]",0.0013911222662159317,0.019390211286440223,0.017785504145493448,0.016581973789783364
436261001,7466,"[158340001, 111593001, 123173001]","[887911002, 798763004, 782555001]",0.001388889922381405,0.16193410125904098,0.15831770693811947,0.12443075274578087
399223033,7450,"[399223035, 399223034, 399223029]","[630994004, 632534002, 560270009]",0.0013859134639353692,0.13718120805369127,0.0538255033557047,0.04738255033557047
565379002,7438,"[565379004, 565379022, 108775044]","[863583002, 787880001, 744712003]",0.0013836811201008424,0.07582683517074483,0.047593439096531326,0.036165635923635385
108775015,7303,"[538699001, 565379001, 355072001]","[571092001, 663282006, 678688001]",0.0013585672519624162,0.07161440503902505,0.06490483363001506,0.048336300150623034
507883009,7230,"[464297007, 372860001, 663518002]","[831211002, 351484026, 723874001]",0.0013449871603023783,0.045228215767634854,0.02752420470262794,0.013831258644536652
591334003,7216,"[591334035, 591334037, 591334039]","[710194001, 457722001, 673396017]",0.0013423827591620972,0.05778824833702882,0.04185144124168515,0.03991130820399113
748355003,7207,"[723469001, 372860001, 758034001]","[835348001, 757903013, 712587004]",0.0013407085012862021,0.028305813792146525,0.026085749965311503,0.02247814624670459
610776033,7176,"[610776026, 610776002, 610776022]","[841260010, 733098008, 670698004]",0.001334941613047008,0.09685061315496098,0.07706243032329989,0.06479933110367893
685816001,7175,"[685816003, 685816004, 685816011]","[720125039, 783244002, 779324004]",0.0013347555843941307,0.058257839721254354,0.0489198606271777,0.04334494773519164
739144004,7151,"[739144007, 739144006, 656763001]","[502522001, 776237019, 738133006]",0.0013302908967250773,0.06964060970493638,0.06474618934414768,0.03957488463152007
717490010,7136,"[717490064, 717490057, 717490058]","[556539014, 399223035, 675070002]",0.0013275004669319188,0.10692264573991031,0.04358183856502242,0.04035874439461883
699081001,7124,"[351484002, 723529001, 715303001]","[858147001, 752811002, 560047002]",0.001325268123097392,0.15833801235261089,0.10962942167321729,0.08646827624929815
189616006,7099,"[189616007, 189616001, 677809002]","[852584001, 214844003, 690713010]",0.0013206174067754612,0.04859839414001972,0.04070995914917594,0.024510494435836035
547780001,7084,"[547780002, 803757001, 715624001]","[924243001, 560213002, 464908039]",0.0013178269769823028,0.045595708639186903,0.0266798418972332,0.022727272727272728
599580052,7037,"[811835001, 754404004, 806225002]","[918292004, 822180002, 574752003]",0.001309083630297073,0.09108995310501634,0.08753730282790963,0.07844251811851641
575347003,7035,"[372860001, 301227002, 372860002]","[690933001, 828934001, 801309002]",0.0013087115729913184,0.04548685145700071,0.034399431414356786,0.03326226012793177
610776022,7034,"[610776040, 610776033, 610776002]","[791587003, 711024002, 759871011]",0.0013085255443384411,0.07918680693773102,0.06667614444128518,0.05004264998578334
714790020,6952,"[448509014, 714790021, 799365011]","[797710001, 599718002, 739363001]",0.0012932711948025082,0.06501726121979287,0.060126582278481014,0.049769850402761794
573085004,6940,"[573085028, 573085033, 706016001]","[745184004, 619234001, 629758013]",0.0012910388509679814,0.09020172910662824,0.06455331412103746,0.05360230547550432
795440001,6933,"[671852003, 749699001, 749699002]","[863595006, 237347004, 720125040]",0.001289736650397841,0.04514640126929179,0.03490552430405308,0.033174671859224
684209001,6926,"[688537001, 600886009, 684209004]","[684209025, 733106004, 710085002]",0.0012884344498277002,0.32024256425064973,0.10554432572913659,0.0724805082298585
200182001,6891,"[179208001, 156231001, 297067002]","[806388001, 733936002, 733935002]",0.0012819234469769972,0.060513713539399216,0.05543462487302278,0.04832390074009578
692930001,6886,"[692930003, 689109003, 542464004]","[832361002, 539723038, 733749002]",0.001280993303712611,0.17237873947139123,0.15422596572756317,0.12910252686610513
688558001,6849,"[574109011, 762143001, 772902001]","[523489013, 699077002, 679280001]",0.0012741102435561535,0.0334355380347496,0.02876332311286319,0.02876332311286319
470789001,6833,"[473954008, 557599001, 557599022]","[863583001, 711440004, 706016010]",0.0012711337851101178,0.043172837699399974,0.02883067466705693,0.02546465681252744
689109003,6831,"[689109001, 692930001, 699075001]","[811783004, 712846001, 733267004]",0.0012707617278043632,0.18211096471966037,0.1529790660225443,0.07861220904699165
712587003,6805,"[712587004, 695542005, 695545001]","[679853026, 687635004, 717884003]",0.0012659249828295552,0.06054371785451874,0.029096252755326967,0.0230712711241734
729928001,6758,"[729928002, 356289021, 706016001]","[850917003, 688873009, 619234001]",0.0012571816361443256,0.03669724770642202,0.01287363125184966,0.011393903521751998
785018003,6749,"[785018002, 785018004, 537116001]","[910132001, 751471002, 758060001]",0.0012555073782684304,0.04252481849162839,0.03704252481849163,0.0358571640242999
253448003,6743,"[253448002, 470789019, 700701001]","[863583002, 574752003, 458239017]",0.001254391206351167,0.08542191902713926,0.03529586237579712,0.02743585940975827
612481002,6720,"[612481004, 741356002, 698718002]","[901955002, 307239004, 678694001]",0.0012501125473349908,0.11755952380952381,0.04851190476190476,0.040773809523809525
850917001,6718,"[751471001, 507909001, 568601006]","[828934001, 723173001, 559616001]",0.0012497404900292362,0.04257219410538851,0.028431080678773445,0.027537957725513547
796210001,6717,"[796210010, 655784001, 796210008]","[704754001, 687704002, 516000090]",0.001249554461376359,0.06937620961738872,0.05597737085008188,0.055381866904868245
664405002,6715,"[706016001, 589748001, 706016002]","[898694001, 765739001, 721299003]",0.0012491824040706046,0.014594192107222636,0.013700670141474311,0.013104988830975429
655784001,6687,"[655784007, 573716012, 751471001]","[547780028, 682550001, 669710006]",0.001243973601790042,0.04546134290414237,0.02781516375056079,0.026917900403768506
799365002,6671,"[448509014, 714790003, 799365011]","[924243001, 622966014, 690936003]",0.0012409971433440063,0.05456453305351522,0.0454204766901514,0.038974666466796586
372860024,6661,"[372860002, 575347003, 608776002]","[685813003, 696594003, 706016028]",0.001239136856815234,0.07761597357754091,0.01201020867737577,0.011709953460441375
720125007,6563,"[730683001, 791587001, 740922001]","[511105002, 687704039, 470985003]",0.0012209060488332655,0.04312052415054091,0.023464878866372087,0.023160140179795827
297067002,6547,"[595773002, 156231001, 111593001]","[547367007, 768879002, 667499001]",0.0012179295903872297,0.0785092408736826,0.0672063540552925,0.06201313578738354
554450036,6527,"[554450004, 554450027, 706016002]","[599502001, 787880005, 743098001]",0.0012142090173296852,0.08824881262448292,0.074153516163628,0.07262141872223074
762846006,6525,"[762846001, 762846007, 751471001]","[788455007, 817864001, 807174001]",0.0012138369600239308,0.12367816091954023,0.042298850574712644,0.034482758620689655
615141002,6523,"[615141007, 615141010, 712587004]","[730683050, 741356002, 586896030]",0.0012134649027181763,0.032347079564617506,0.026674842863713015,0.017476621186570597
542402001,6515,"[179208001, 297067002, 123173001]","[863583001, 678965001, 611235001]",0.0012119766734951583,0.0896392939370683,0.042363775901765155,0.0385264773599386
556539003,6507,"[556539010, 556539016, 556539011]","[893994001, 680262006, 767436002]",0.0012104884442721406,0.07007837713231904,0.05179037959120947,0.03550023052097741
714790003,6439,"[799365002, 714790008, 448509018]","[863937010, 684209014, 806012001]",0.0011978384958764889,0.05000776518092872,0.02904177667339649,0.028886473054822177
687704001,6429,"[687704012, 732842001, 732842002]","[776237020, 734460001, 751530004]",0.0011959782093477166,0.031420127547052416,0.03095349198942293,0.030642401617669932
783346018,6335,"[783346016, 783346020, 783346023]","[538699007, 559616017, 767046001]",0.0011784915159772568,0.12028413575374901,0.06850828729281767,0.06503551696921862
718278001,6326,"[610776002, 767032001, 718278004]","[400285006, 740902006, 797892001]",0.0011768172581013618,0.03746443250079039,0.030192854884603226,0.025608599430920014
516859008,6305,"[759465001, 664405002, 372860001]","[486639003, 721299003, 736678002]",0.00117291065639094,0.011260904044409199,0.010943695479777953,0.010309278350515464
752814003,6288,"[783346001, 752814018, 752814005]","[918522001, 794320001, 373506008]",0.001169748169292027,0.05248091603053435,0.04071246819338423,0.035623409669211195
684341001,6254,"[689005001, 689009001, 684341002]","[894756001, 697992002, 613246006]",0.0011634231950942012,0.3047649504317237,0.12168212344099776,0.09050207866965142
841383003,6252,"[572797002, 610776001, 778064003]","[730685001, 786925004, 436261001]",0.0011630511377884467,0.0353486884197057,0.025751759436980166,0.025751759436980166
572998001,6242,"[448509018, 572998002, 714790008]","[907696001, 733267001, 685429006]",0.0011611908512596744,0.04549823774431272,0.04341557193207305,0.03925024030759372
679854001,6214,"[679854009, 679854011, 679854013]","[759814011, 712216011, 740498001]",0.001155982048979112,0.07531380753138076,0.07064692629546186,0.029288702928870293
538699001,6205,"[108775015, 108775044, 565379001]","[817472002, 720137002, 393447015]",0.0011543077911032168,0.08589846897663175,0.072522159548751,0.055600322320709106
578476001,6199,"[562245001, 750422018, 751471001]","[781758003, 834749001, 539291004]",0.0011531916191859534,0.02806904339409582,0.022745604129698338,0.012582674624939507
697564010,6199,"[697564006, 697564004, 675068002]","[794575002, 760123005, 682509001]",0.0011531916191859534,0.02903694144216809,0.02435876754315212,0.023874818519115985
728162002,6197,"[610776001, 728162005, 772005009]","[895002002, 717779002, 673396015]",0.001152819561880199,0.0467968371792803,0.04195578505728578,0.033080522833629174
399087014,6165,"[399087029, 399087030, 399087021]","[885710003, 600886007, 777099001]",0.0011468666449881277,0.1305758313057583,0.09845904298459043,0.060502838605028385
673677004,6163,"[673677015, 673677012, 673677010]","[579541072, 736531009, 768759001]",0.001146494587682373,0.06409216290767483,0.059548920980042185,0.05013791984423171
554598003,6157,"[554598047, 610776001, 554598065]","[662888011, 742087002, 504155015]",0.00114537841576511,0.07113854149748254,0.057982783823290564,0.05213578041253857
658030011,6151,"[658030016, 658030001, 658030006]","[395127001, 752514003, 734282003]",0.0011442622438478465,0.10567387416680214,0.09429361079499268,0.06681840351162413
561445005,6145,"[554772002, 610776002, 565379001]","[599718001, 552370002, 712216008]",0.001143146071930583,0.07762408462164361,0.045565500406834825,0.04133441822620016
600886011,6145,"[589599033, 600886001, 776237008]","[707293001, 856440002, 653208001]",0.001143146071930583,0.1303498779495525,0.10691619202603743,0.06558177379983726
